User,Agency,Route,Run,VehicleID,ForwardEnd,VehicleCount,VehiclePosition,DepartureStop,ArrivalStop,Date,DepartureTime,ArrivalTime,Notes0,Notes1,Notes2,Notes3,Notes4
Seanny,BART,Yellow,,4065,Y,8,7,Montgomery,12th St,2024-05-16,,17:19:00,,,,,
Seanny,BART,Red ,,3216,Y,6,1,12th St,Montgomery,2024-05-18,11:19:00,11:31:00,Updated display,,,,
Seanny,BART,Yellow,,4002,Y,8,7,Montgomery,12th St,2024-05-18,12:40:00,12:51:00,,,,,
Seanny,BART,Red ,,4031,Y,6,2,12th St,Powell,2024-05-18,15:19:00,15:33:00,,,,,
Seanny,BART,Red ,,4208,X,6,4,Civic Center,12th St,2024-05-18,21:07:00,21:23:00,,,,,
Seanny,MUNI,27,209,8858,,,,Folsom St & 9th St - 14663,7th St & Market St - 18047,2024-05-18,,20:54:00,,,,,
Seanny,BART,Yellow,,3091,Y,8,1,12th St,Montgomery,2024-05-21,10:37:00,10:50:00,"Train was early, waited till 10:37:00",,,,
Seanny,BART,Blue,,4181,X,6,2,Embarcadero ,Lake Merritt,2024-05-21,17:47:00,17:58:00,,,,,
Seanny,BART,Yellow ,,3053,Y,8,1,12th St,Montgomery,2024-05-22,10:37:00,10:49:00,,,,,
Seanny,BART,Yellow,,4009,Y,8,2,12th St,Montgomery,2024-05-22,21:30:00,21:41:00,,,,,
Seanny,BART,Yellow,,3180,Y,8,1,Montgomery,Powell,2024-05-22,21:54:00,21:55:00,,,,,
Seanny,BART,Red,,4052,X,8,7,Montgomery,12th St,2024-05-22,,17:29:00,,,,,
Seanny,BART,Yellow ,,4322,Y,8,7,Powell,12th St,2024-05-23,0:30:00,0:43:00,,,,,
Seanny,BART,Yellow,,3215,Y,8,1,12th St,Montgomery,2024-05-23,9:37:00,9:50:00,,,,,
Seanny,MUNI,N,104,2024,A,2,1,King St & 2nd St,Embarcadero ,2024-05-23,19:19:00,19:27:00,,,,,
Seanny,MUNI,M,83,2101,B,2,1,Embarcadero ,West Portal Ave & 14th Ave,2024-05-23,19:30:00,19:49:00,,,,,
Seanny,MUNI,M,80,2107,A,2,1,West Portal Ave & 14th Ave,Civic Center,2024-05-23,20:45:00,20:59:00,,,,,
Seanny,BART,Yellow ,,4352,X,8,7,Civic Center,12th St,2024-05-23,21:05:00,21:19:00,,,,,
Seanny,BART,Yellow,,3256,Y,8,1,12th St,Powell,2024-05-27,16:29:00,16:43:00,,,,,
Seanny,BART,Red,,3229,X,6,6,Powell,12th St,2024-05-27,20:49:00,21:03:00,Updated display,,,,
Seanny,BART,Yellow,,3206,Y,8,1,12th St,Embarcadero,2024-05-28,11:43:00,11:56:00,,,,,
Seanny,MUNI,N,14,2088,B,2,2,Embarcadero,King St & 2nd St,2024-05-28,11:59:00,12:06:00,,,,,
Seanny,BART,Blue,,3036,X,6,6,Montgomery,Lake Merritt,2024-05-28,17:26:00,17:39:00,,,,,
Seanny,BART,Yellow,,3248,Y,8,1,12th St,Montgomery,2024-05-29,9:42:00,9:53:00,Departure delayed due to police activity ahead,,,,
Seanny,BART,Yellow,,4093,Y,8,7,Montgomery,12th St,2024-05-29,16:58:00,17:10:00,,,,,
Seanny,BART,Yellow,,3256,Y,8,1,12th St,Powell,2024-05-29,22:32:00,,,,,,
Seanny,BART,Yellow,,4081,X,8,7,Powell,12th St,2024-05-30,0:32:00,0:45:00,,,,,
Seanny,BART,Yellow,,4090,Y,8,2,12th St,Powell,2024-05-30,11:08:00,,Outlet X,2/3 clips broken X,3006 clip racks (1/8),,
Seanny,San Francisco Bay Ferry,,,Dorado,,,,San Francisco Ferry Building - G1,Oakland Terminal,2024-05-30,17:29:00,17:51:00,,,,,
Seanny,BART,Red,,3231,X,6,6,12th St,Embarcadero ,2024-06-01,13:58:00,14:09:00,Train destination: 24th St/Mission,Updated display ,,,
Seanny,MUNI,F,,8861,,,,The Embarcadero & Ferry Building,The Embarcadero & Green St,2024-06-01,15:12:00,15:17:00,Busses ran instead of streetcars ,,,,
Seanny,MUNI,8,,6515,,,,Stockton St & Columbus Ave - 16513,4th St & Market St - 13161,2024-06-01,21:19:00,21:29:00,,,,,
Seanny,BART,Yellow,,4073,Y,8,7,Powell,12th St,2024-06-01,21:40:00,21:53:00,,,,,
Seanny,BART,Red ,,3079,Y,8,1,12th St,Montgomery,2024-06-04,11:39:00,11:51:00,,,,,
Seanny,BART,Yellow,,3243,X,8,8,Montgomery,12th St,2024-06-04,17:29:00,17:41:00,Car 7 doors out of service ,,,,
Seanny,BART,Red,,3277,Y,8,1,12th St,Montgomery,2024-06-05,9:39:00,9:52:00,,,,,
Seanny,MUNI,N,58,2020,A,2,1,King St & 2nd St,Duboce Ave & Church St,2024-06-05,16:27:00,16:48:00,,,,,
Seanny,MUNI,22,416,5717,,,,Fillmore St & Hayes St,Church St & Market St,2024-06-05,17:23:00,17:28:00,,,,,
Seanny,MUNI,N,80,2091,B,2,1,Church,Embarcadero,2024-06-05,17:31:00,17:41:00,Stopped for a while at Powell,,,,
Seanny,BART,Yellow,,4265,X,8,7,Embarcadero,12th St,2024-06-05,19:10:00,19:25:00,,,,,
Seanny,BART,Yellow,,3180,Y,7,1,12th St,Powell,2024-06-05,21:49:00,22:03:00,,,,,
Seanny,BART,Yellow,,3207,Y,8,1,12th St,Montgomery,2024-06-06,9:29:00,,,,,,
Seanny,MUNI,N,51,2089,B,2,2,Embarcadero,King St & 2nd St,2024-06-06,9:49:00,9:58:00,,,,,
Seanny,BART,Yellow ,,4125,X,8,7,Embarcadero,12th St,2024-06-06,,18:50:00,,,,,
Seanny,BART,Red ,,3075,Y,6,1,12th St,Montgomery,2024-06-11,10:39:00,10:52:00,,,,,
Seanny,BART,Yellow,,4184,X,8,7,Montgomery,12th St,2024-06-11,17:18:00,17:30:00,,,,,
Seanny,BART,Yellow,,3189,Y,8,1,12th St,Montgomery,2024-06-12,10:29:00,10:42:00,,,,,
Seanny,BART,Yellow,,4080,Y,8,7,Montgomery,12th St,2024-06-12,15:30:00,17:41:00,,,,,
Seanny,BART,Yellow,,3096,Y,8,1,12th St,Montgomery,2024-06-13,11:16:00,11:29:00,,,,,
Seanny,BART,Yellow,,4181,Y,8,7,Montgomery,12th St,2024-06-13,17:20:00,17:31:00,,,,,
Seanny,BART,Red,,4096,X,6,2,12th St,Powell,2024-06-15,15:59:00,16:13:00,,,,,
Seanny,MUNI,14,410,720,,,,(4th & Mission),Otis & McCoppin,2024-06-15,18:41:00,18:51:00,,,,,
Seanny,MUNI,F,,1015,B,,2,Market St & Laguna St,Market St & Noe St,2024-06-15,19:38:00,19:43:00,Bendy bus,,,,
Seanny,MUNI,M,92,2045,B,2,1,Castro,Embarcadero,2024-06-15,21:50:00,22:00:00,,,,,
Seanny,BART,Yellow,,4090,Y,8,7,Embarcadero,12th St,2024-06-15,22:20:00,22:29:00,,,,,
Seanny,BART,Yellow,,3089,Y,8,1,12th St,Montgomery,2024-06-17,11:37:00,11:49:00,,,,,
Seanny,BART,Green,,3188,X,6,6,Montgomery,Lake Merritt ,2024-06-17,17:13:00,17:27:00,,,,,
Seanny,BART,Yellow,,3228,Y,8,1,12th St,Montgomery,2024-06-18,9:37:00,9:49:00,,,,,
Seanny,BART,Yellow ,,4242,Y,8,7,Powell,12th St,2024-06-18,19:57:00,20:10:00,,,,,
Seanny,BART,Yellow,,3221,Y,8,1,12th St,Montgomery,2024-06-19,10:08:00,10:21:00,,,,,
Seanny,MUNI,7,,6573,,,,Market St & 2nd St - 15639,Haight St & Gough St - 14954,2024-06-19,10:28:00,10:43:00,,,,,
Seanny,MUNI,F,,1058,,,,Market St & Gough St - 15672,17th St & Castro St,2024-06-19,11:30:00,11:41:00,,,,,
Seanny,MUNI,K,32,2048,A,2,1,Castro,Embarcadero ,2024-06-19,12:58:00,13:07:00,,,,,
Seanny,MUNI,F,,1061,,,,The Embarcadero & Ferry Building,Jefferson St & Taylor St,2024-06-19,15:03:00,15:15:00,,,,,
Seanny,MUNI,30,,7246,,,,,,2024-06-19,16:54:00,,,,,,
Seanny,BART,Red,,3106,Y,6,1,Powell,12th St,2024-06-19,19:09:00,,,,,,
Seanny,MUNI,45,30,5847,,,,,,2024-06-19,,19:05:00,,,,,
Seanny,BART,Yellow,,4413,X,8,7,Montgomery,12th St,2024-06-20,19:28:00,19:39:00,,,,,
Seanny,BART,Yellow,,3083,Y,8,1,12th St,Montgomery,2024-06-20,,9:49:00,,,,,
Seanny,AC Transit,20,,1305,,,,11th St & Broadway (12th St BART) - 54777,Otis Dr & Westline Dr - 51531,2024-06-22,12:22:00,,,,,,
Seanny,AC Transit,,,1678,,,,Broadway & 12th St (12th St BART) - 50212,Santa Clara Av & Park St - 59255,2024-06-22,17:45:00,18:18:00,,,,,
Seanny,BART,Yellow,,4385,Y,8,4,12th St,24th St,2024-06-23,12:16:00,12:34:00,,,,,
Seanny,MUNI,S,821,2070,A,2,1,Church,Embarcadero ,2024-06-23,18:11:00,18:19:00,,,,,
Seanny,BART,Yellow,,4302,Y,8,7,Embarcadero ,12th St,2024-06-23,18:40:00,18:59:00,"Long pauses before and at West Oakland, then the train went out of service.",,,,
Seanny,AC Transit,29,,1347,,,,7th St & Mandela Pkwy (West Oakland BART) - 50896,11th St & Franklin St - 53334,2024-06-23,19:18:00,,,,,,
Seanny,BART,Yellow,,3093,X,8,4,24th St,16th St,2024-06-23,,14:45:00,,,,,
Seanny,BART,Yellow,,3233,Y,8,1,12th St,Montgomery,2024-06-24,7:17:00,,,,,,
Seanny,BART,Yellow ,,4125,Y,8,7,Montgomery,12th St,2024-06-24,17:18:00,17:31:00,Arrived at platform 1,,,,
Seanny,BART,Red,,3011,Y,6,1,12th St,Montgomery,2024-06-25,10:39:00,10:20:00,There was no 10:37:00 train!,Updated display ,,,
Seanny,San Francisco Bay Ferry,,,Carina,,,,San Francisco Ferry Building - G1,Oakland Terminal,2024-06-25,16:27:00,16:53:00,,,,,
Seanny,BART,Yellow,,3288,Y,8,1,12th St,Montgomery,2024-06-26,10:09:00,,Departed platform 3,,,,
Seanny,BART,Yellow,,4277,Y,8,7,Montgomery,12th St,2024-06-26,17:38:00,17:50:00,,,,,
Seanny,BART,Yellow,,3207,Y,8,1,12th St,Montgomery,2024-06-27,9:38:00,9:49:00,,,,,
Seanny,BART,Yellow,,4336,X,8,7,Montgomery,12th St,2024-06-27,17:59:00,,,,,,
Seanny,BART,Yellow,,3041,Y,8,1,12th St,Civic Center,2024-06-28,19:30:00,19:45:00,,,,,
Seanny,MUNI,K,77,2102,A,2,1,Castro ,Embarcadero ,2024-06-28,23:24:00,23:34:00,,,,,
Seanny,BART,Yellow ,,4256,Y,8,7,Embarcadero ,12th St,2024-06-28,23:40:00,23:50:00,Updated display ,,,,
Seanny,BART,Red,,4342,Y,6,2,12th St,24th St,2024-06-29,18:19:00,18:39:00,Updated display ,,,,
Seanny,MUNI,49,,7265,,,,Mission St &24th St - 15565,Mission St & 18th St - 15553,2024-06-29,19:40:00,,,,,,
Seanny,MUNI,K,95,2039,A,,,Van Ness,Castro,2024-06-29,20:14:00,20:18:00,,,,,
Seanny,MUNI,K,88,2135,A,2,2,Castro,Van Ness,2024-06-29,22:28:00,22:32:00,,,,,
Seanny,MUNI,14,,7226,,,2,Mission St & 18th St - 15553,Mission St & South Van Ness Ave - 17299,2024-06-29,,20:04:00,,,,,
Seanny,BART,Red,,4399,Y,,,12th art,Embarcadero ,2024-06-30,11:59:00,12:10:00,Updated display ,"High occupancy, but still room to stand near the rear of the car",,,
Seanny,BART,Red,,4314,X,,,Civic Center,12th St,2024-06-30,14:29:00,14:44:00,,,,,
Seanny,BART,,,,,,,12th St,Civic Center,2024-06-30,,,,,,,
Seanny,BART,Yellow,,4125,Y,8,7,Powell,Montgomery,2024-06-30,,,"About 8pm, section of track seems to have lost power?",,,,
Seanny,BART,Yellow,,3005,Y,8,1,12th St,Montgomery,2024-07-02,10:37:00,10:51:00,,,,,
Seanny,BART,Red,,3098,X,6,6,Embarcadero ,12th St,2024-07-02,15:20:00,15:31:00,,,,,
Seanny,MUNI,N,75,2114,B,2,2,Montgomery,Judah St & 23rd Ave,2024-07-02,19:53:00,20:21:00,,,,,
Seanny,BART,Yellow,,3253,Y,8,1,12th St,Montgomery,2024-07-02,,,,,,,
Seanny,BART,Red,,4166,Y,6,3,12th St,24th St,2024-07-06,15:39:00,15:59:00,,,,,
Seanny,BART,Yellow,,3143,Y,8,1,12th St,Montgomery,2024-07-10,10:37:00,10:49:00,,,,,
Seanny,MUNI,N,,2308,B,2,1,King St & 2nd St,Duboce Ave & Church St,2024-07-10,16:18:00,16:40:00,,,,,
Seanny,BART,Yellow,,4221,Y,8,7,Embarcadero ,12th St,2024-07-10,18:30:00,,,,,,
Seanny,BART,Yellow,,3200,Y,8,1,12th St,Embarcadero,2024-07-11,10:37:00,10:47:00,,,,,
Seanny,BART,Yellow,,4229,Y,8,7,Embarcadero ,12th St,2024-07-11,17:25:00,17:34:00,,,,,
Seanny,BART,Yellow,,3115,Y,8,1,12th St,Civic Center,2024-07-15,15:57:00,16:13:00,,,,,
Seanny,BART,Yellow,,4084,X,8,5,Civic Center,12th St,2024-07-15,16:56:00,17:12:00,,,,,
Seanny,BART,Yellow ,,3236,Y,8,1,12th St,Embarcadero,2024-07-17,9:37:00,9:47:00,,,,,
Seanny,MUNI,N,51,2096,B,2,2,Embarcadero ,King St & 2nd St,2024-07-17,9:51:00,9:58:00,,,,,
Seanny,BART,Yellow ,,4242,Y,8,7,Embarcadero ,12th St,2024-07-17,18:11:00,18:20:00,,,,,
Seanny,BART,Yellow,,3257,Y,8,1,12th St,Montgomery,2024-07-18,9:37:00,9:49:00,,,,,
Seanny,BART,Yellow ,,4005,X,8,7,Embarcadero ,12th St,2024-07-18,17:40:00,,,,,,
Seanny,AC Transit,72M,,1508,,,,Broadway & 12th St (12th St BART) - 55222,2nd St & Washington St - 51632,2024-07-21,9:32:00,9:36:00,,,,,
Seanny,AC Transit,72,,1544,,,,2nd St & Washington St - 51632,Broadway & 12th St (12th St BART) - 51111,2024-07-21,11:42:00,11:50:00,,,,,
Seanny,BART,Yellow,,4423,Y,6,2,12th St,Civic Center,2024-07-22,15:59:00,16:17:00,,,,,
Seanny,BART,Blue,,4439,X,,,Powell,Lake Merritt,2024-07-22,,,,,,,
Seanny,BART,Yellow,,3143,Y,8,1,12th St,Montgomery,2024-07-23,9:29:00,9:41:00,,,,,
Seanny,BART,Green,,3080,X,6,6,Montgomery,Lake Merritt,2024-07-23,17:33:00,17:47:00,,,,,
Seanny,BART,Yellow,,3148,Y,8,1,12thbSt,Montgomery,2024-07-24,9:29:00,9:41:00,,,,,
Seanny,BART,Yellow,,4414,Y,8,7,Montgomery,12th St,2024-07-24,,17:13:00,,,,,
Seanny,Aer Lingus,EI 060,,EI-GCF,,,,SFO,DUB,2024-07-26,,,,Airbus A330-302,A333,St Aengus / Oengus,
Seanny,Luas,Red  - Tallaght,,3001,,,,Spencer Dock,Abbey St,2024-07-27,18:56:00,19:03:00,,,,,
Seanny,Luas,Red - The Point,,3005,,,,Jarvis,Spencer Dock,2024-07-27,22:36:00,,,,,,
Seanny,Dublin Bus,C3,,GT 159,,,,397,7859,2024-07-28,11:43:00,11:47:00,,,,,
Seanny,Luas,Green - Broombridge,,5023,,,,West Moreland,O'Connell - GPO,2024-07-28,,15:52:00,,,,,
Seanny,Luas,Red - The Point,,3007,,,,Abbey St,Spencer Dock,2024-07-28,15:59:00,16:07:00,,,,,
Seanny,Luas,Red - Tallaght ,,3001,,,,Spencer Dock,Jarvis,2024-07-28,18:01:00,,,,,,
Seanny,Luas,Red - The Point,,4013,,,,Abbey St,Spencer Dock,2024-07-28,21:54:00,22:01:00,,,,,
Seanny,Luas,Red - The Point,,3017,,,,Busáras,Spencer Dock,2024-07-29,20:45:00,20:49:00,,,,,
Seanny,Irish Rail,,,22409,,,,Bray ,Connolly ,2024-07-29,,,,,,,
Seanny,Luas,Red - Saggart,,3108,,,,Spencer Dock,Abbey St,2024-07-30,9:32:00,,,,,,
Seanny,Luas,Red - The Point,,3013,,,,Abbey St,Spencer Dock,2024-07-30,17:26:00,,,,,,
Seanny,Dublin Bus,G2,,PA 237,,,,7611,1940,2024-07-31,11:03:00,,,,,,
Seanny,Luas,Red - Saggart,,3014,,,,Spencer Dock,Jervis ,2024-08-01,10:51:00,10:59:00,,,,,
Seanny,Luas,Red - Tallaght ,,4010,,,,Jervis ,Smithfield ,2024-08-01,16:08:00,,,,,,
Seanny,Luas,Red - The Point,,3006,,,,Jervis,Spencer Dock,2024-08-01,22:06:00,,,,,,
Seanny,Luas,Red - The Point,,3015,,,,Jervis,Spencer Dock,2024-08-08,21:52:00,22:02:00,,,,,
Seanny,Aer Lingus,EI 061,,EI-GCF,,,,DUB - 12C,SFO,2024-08-09,,,,Airbus A330-302,A333,St Aengus / Oengus,
Seanny,BART,Yellow,,4090,Y,8,7,Civic Center,12th St,2024-08-12,17:56:00,16:11:00,,,,,
Seanny,BART,Yellow,,3212,Y,8,1,12th St,Civic Center,2024-08-12,,16:46:00,,,,,
Seanny,BART,Red,,3020,Y,6,1,12th St,Montgomery,2024-08-13,9:37:00,9:50:00,,,,,
Seanny,BART,Red ,,3125,Y,6,1,Embarcadero ,Civic Center,2024-08-13,17:31:00,17:35:00,,,,,
Seanny,BART,Yellow,,4141,Y,8,7,Civic Center,12th St,2024-08-13,17:38:00,17:54:00,,,,,
Seanny,AC Transit,12,,8028,,,,Broadway & 12th St (12th St BART) - 55222,Embarcadero W & Broadway - 53441,2024-08-13,18:40:00,18:44:00,,,,,
Seanny,AC Transit,,,1528,,,,Broadway & 3rd St - 59293,Broadway & 12th St - 51111,2024-08-13,20:24:00,,,,,,
Seanny,BART,Red,,3098,Y,6,1,12th St,Embarcadero ,2024-08-14,9:17:00,,,,,,
Seanny,MUNI,N,,1532,B,2,2,Embarcadero ,King St & 2nd St,2024-08-14,9:42:00,,,,,,
Seanny,BART,Yellow,,4247,Y,8,7,Embarcadero,12th St,2024-08-14,,18:31:00,,,,,
Seanny,BART,Red,,3126,Y,6,1,12th St,Montgomery,2024-08-15,9:35:00,9:48:00,,,,,
Seanny,BART,Yellow ,,4063,Y,8,7,Embarcadero ,12th St,2024-08-15,17:50:00,18:04:00,Long pause between West Oakland and 12th St,,,,
Seanny,BART,Yellow,,3201,Y,8,1,12th St,Powell,2024-08-17,11:36:00,11:50:00,,,,,
Seanny,MUNI,M,,2041,B,2,1,Powell,Castro,2024-08-17,15:49:00,15:57:00,,,,,
Seanny,MUNI,CA,,52,,,,California St & Drumm St,California St & Jones St,2024-08-17,17:48:00,,,,,,
Seanny,BART,Yellow,,3276,Y,8,1,12th St,Embarcadero ,2024-08-18,,17:26:00,,,,,
Seanny,BART,Yellow,,3065,Y,8,1,12th St,Montgomery,2024-08-21,9:42:00,9:54:00,,,,,
Seanny,BART,Yellow,,4379,Y,8,7,Montgomery,12th St,2024-08-21,17:37:00,17:52:00,,,,,
Seanny,BART,Red,,3109,Y,6,1,12th St,Montgomery,2024-08-22,9:39:00,9:52:00,,,,,
Seanny,BART,Red,,4359,X,8,7,Civic Center,12th St,2024-08-22,17:24:00,,,,,,
Seanny,BART,Yellow ,,4242,X,8,3,12th St,Civic Center,2024-08-25,20:51:00,21:07:00,,,,,
Seanny,BART,Yellow,,3276,Y,8,1,12th St,Montgomery,2024-08-27,9:36:00,9:49:00,,,,,
Seanny,BART,Red,,4302,X,8,7,24th St,12th St,2024-08-27,17:22:00,17:42:00,Dancer with speaker between Embarcadero and West Oakland ,,,,
Seanny,BART,Yellow,,3228,Y,8,1,12th St,Montgomery,2024-08-28,10:10:00,10:22:00,,,,,
Seanny,MUNI,N,58,2036,A,2,1,King St & 2nd St,Van Ness,2024-08-28,16:32:00,16:49:00,,,,,
Seanny,MUNI,J,91,2027,A,1,1,Van Ness,Powell,2024-08-28,17:48:00,17:51:00,,,,,
Seanny,BART,Red,,4294,Y,8,6,Montgomery,12th St,2024-08-28,20:15:00,20:29:00,,,,,
Seanny,BART,Red,,3170,Y,6,1,12th St,Embarcadero ,2024-08-29,9:17:00,9:29:00,,,,,
Seanny,MUNI,N,14,2025,A,2,2,Embarcadero ,King St & 2nd St,2024-08-29,9:30:00,9:40:00,,,,,
Seanny,BART,Red ,,3209,X,6,6,Embarcadero,Lake Merritt,2024-08-29,18:06:00,18:18:00,,,,,
Seanny,BART,Yellow,,3225,Y,8,1,12th St,Civic Center,2024-09-01,17:55:00,18:10:00,,,,,
Seanny,BART,Yellow,,4069,Y,8,7,Powell,12th St,2024-09-01,22:39:00,22:52:00,,,,,
Seanny,BART,Red,,3099,Y,6,1,12th St,Montgomery,2024-09-03,9:37:00,9:50:00,,,,,
Seanny,BART,Blue,,4159,X,8,7,Embarcadero,West Oakland,2024-09-03,17:07:00,17:13:00,,,,,
Seanny,BART,Yellow,,3288,Y,8,1,12th St,Montgomery,2024-09-04,10:50:00,11:03:00,,,,,
Seanny,BART,Yellow,,4013,X,8,7,Civic Center,12th St,2024-09-04,17:37:00,,,,,,
Seanny,BART,Red ,,3154,Y,6,1,12th St,Montgomery,2024-09-05,9:39:00,9:52:00,,,,,
Seanny,San Francisco Bay Ferry,,,Carina,,,,San Francisco Ferry Building - G1,Oakland Terminal,2024-09-05,17:34:00,,,,,,
Seanny,BART,Red,,3108,Y,6,1,12th St,Montgomery,2024-09-11,9:37:00,9:50:00,,,,,
Seanny,BART,Red,,3187,X,6,6,16th St,12th St,2024-09-11,17:42:00,18:03:00,,,,,
Seanny,BART,Yellow,,3135,Y,8,1,12th St,Embarcadero ,2024-09-12,10:42:00,,,,,,
Seanny,BART,Red,,4070,X,8,7,Montgomery,12th St,2024-09-12,17:07:00,17:24:00,Outlet X,,,,
Seanny,BART,Red,,4123,X,6,4,12th St,Powell,2024-09-13,18:18:00,18:32:00,,,,,
Seanny,BART,Yellow,,4057,X,8,6,Powell,12th St,2024-09-13,21:22:00,21:35:00,,,,,
Seanny,BART,Orange,,4155,X,6,2,19th St,12th St,2024-09-16,13:50:00,13:51:00,,,,,
Seanny,BART,Yellow,,3243,Y,8,1,12th St,Embarcadero,2024-09-17,9:42:00,9:53:00,,,,,
Seanny,BART,Red,,4028,X,8,7,Embarcadero,12th St,2024-09-17,18:09:00,18:20:00,,,,,
Seanny,BART,Yellow,,4378,Y,8,2,12th St,Embarcadero ,2024-09-18,9:32:00,9:43:00,,,,,
Seanny,BART,Yellow,,4001,Y,8,7,16th St,12th St,2024-09-18,17:34:00,17:52:00,,,,,
Seanny,BART,Yellow,,3207,Y,8,1,12th St,Montgomery,2024-09-19,10:50:00,11:03:00,,,,,
Seanny,San Francisco Bay Ferry,,,Carina,,,,San Francisco Ferry Building - G1,Oakland Terminal,2024-09-19,16:27:00,,,,,,
Seanny,BART,Yellow,,4245,Y,8,2,12th St,24th St,2024-09-21,13:14:00,13:33:00,,,,,
Seanny,BART,Yellow,,3173,Y,8,1,12th St,Montgomery,2024-09-24,9:29:00,9:42:00,,,,,
Seanny,BART,Red,,3051,X,6,6,Montgomery,12th St,2024-09-24,17:08:00,17:28:00,,,,,
Seanny,BART,Red,,3046,Y,6,1,12th St,Montgomery,2024-09-25,11:17:00,11:30:00,Station display over door at Y end not working,,,,
Seanny,BART,Yellow,,4066,X,8,7,16th St,12th St,2024-09-25,17:33:00,17:53:00,,,,,
Seanny,BART,Yellow,,3225,Y,8,1,12th St,Montgomery,2024-09-26,10:30:00,,,,,,
Seanny,BART,Blue,,3364,X,6,6,Montgomery,Lake Merritt,2024-09-26,15:44:00,15:59:00,,,,,
Seanny,BART,Yellow,,3210,Y,8,1,12th St,Montgomery,2024-09-27,17:39:00,17:52:00,,,,,
Seanny,MUNI,S,36,1488,A,2,2,Montgomery,Castro,2024-09-27,17:55:00,18:05:00,,,,,
Seanny,BART,Red,,4265,Y,6,3,Civic Center,12th St,2024-09-28,15:47:00,16:02:00,,,,,
Seanny,BART,Red,,3230,Y,6,1,12th St,Civic Center,2024-09-28,17:00:00,17:17:00,,,,,
Seanny,MUNI,49,449,7255,,,,Van Ness Ave & Mcallister St - 18089,Van Ness Ave & Bush St - 18092,2024-09-28,17:35:00,,,,,,
Seanny,BART,Yellow,,3162,Y,8,1,12th St,Embarcadero,2024-09-29,9:57:00,10:05:00,,,,,
Seanny,MUNI,N,,2005,A,2,2,Embarcadero,Van Ness,2024-09-29,10:08:00,10:15:00,,,,,
Seanny,MUNI,49,362,7238,,,,South Van Ness Ave & Market St - 18088,Van Ness & Bush St - 18092,2024-09-29,10:23:00,10:29:00,,,,,
Seanny,MUNI,M,40,2077,A,2,1,Van Ness,Montgomery,2024-09-29,14:58:00,15:02:00,,,,,
Seanny,BART,Red,,3283,X,6,6,Montgomery,12th St,2024-09-29,15:07:00,15:20:00,,,,,
Seanny,MUNI,49,406,7275,,,,Van Ness Ave & Sutter St,Otis St & 12th St,2024-09-29,15:59:00,13:08:00,,,,,
Seanny,BART,Red,,3283,Y,6,1,12th St,Montgomery,2024-10-02,10:19:00,,,,,,
Seanny,BART,Yellow ,,4078,X,8,7,Montgomery,12th St,2024-10-02,17:26:00,17:39:00,,,,,
Seanny,BART,Yellow,,3175,Y,8,1,12th St,Montgomery,2024-10-03,9:42:00,9:56:00,,,,,
Seanny,BART,Green,,3271,X,6,6,Montgomery,Lake Merritt,2024-10-03,17:14:00,17:28:00,,,,,
Seanny,BART,Yellow ,,4128,X,8,3,12th St,16th St,2024-10-04,16:22:00,16:40:00,,,,,
Seanny,MUNI,L,66,2053,B,2,2,Civic Center,Embarcadero,2024-10-04,17:26:00,17:30:00,,,,,
Seanny,BART,Green,,3272,X,6,6,Embarcadero,Lake Merritt ,2024-10-04,17:42:00,17:55:00,,,,,
Seanny,BART,Red,,3170,Y,6,1,12th St,Montgomery,2024-10-08,11:38:00,11:51:00,,,,,
Seanny,BART,Red,,4262,Y,8,7,Montgomery,12th St,2024-10-08,17:27:00,17:42:00,,,,,
Seanny,BART,Red ,,3097,Y,6,1,12th St,Montgomery,2024-10-09,9:37:00,9:50:00,,,,,
Seanny,BART,Red,,3195,X,6,6,16th St,12th St,2024-10-09,17:41:00,18:01:00,,,,,
Seanny,BART,Red,,3170,Y,6,1,12th St,Montgomery,2024-10-10,9:36:00,9:49:00,,,,,
Seanny,BART,Red,,3003,X,6,6,Montgomery,12th St,2024-10-10,16:27:00,16:41:00,,,,,
Seanny,BART,Yellow ,,4390,X,8,7,Civic Center,12th St,2024-10-13,21:56:00,22:11:00,,,,,
Seanny,BART,Yellow,,3148,Y,8,1,12th St,Montgomery,2024-10-15,10:35:00,10:51:00,"Three buskers did their dance thing in the lead car after departing West Oakland. The train operator stopped the train, came out, and told them to leave because he couldn't hear the radio. They argued with him but did eventually leave. The operator returned to the cab and started the train again. He spoke over the loudspeaker and said that if if anyone in any other car heard loud music being played to contact the operator and he'd have BART police come handle the matter. As we arrived at Embarcadero, he announced that he actually call the BART police ",,,,
Seanny,BART,Yellow,,4247,X,8,7,Montgomery,12th St,2024-10-15,17:01:00,17:13:00,,,,,
Seanny,BART,Yellow,,3168,Y,8,1,12th St,Embarcadero,2024-10-16,11:16:00,11:27:00,,,,,
Seanny,BART,Green,,3001,X,6,6,16th St,Lake Merritt,2024-10-16,18:08:00,18:28:00,,,,,
Seanny,BART,Red,,4173,X,6,5,Civic Center,12th St,2024-10-16,,18:23:00,,,,,
Seanny,BART,Yellow ,,3030,Y,8,1,12th St,Montgomery,2024-10-17,11:04:00,11:16:00,,,,,
Seanny,BART,Green,,3073,X,,,Montgomery,Lake Merritt,2024-10-17,16:32:00,16:46:00,,,,,
